"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"7597386862","851540","15981","20 feb 2024 10:14","36:17","2177","20-43","20,43","Dire","ECHPO4MAK","ЧЕРЕП КАБАНА, Afoninje, Cooman, really raw, b4x4zZz","beastcoast","Lumpy, Gardick, Vitaly, MoOz, payk"
"7597363342","851542","15981","20 feb 2024 09:48","47:20","2840","10-25","10,25","Dire","Winter Bear","Jeezy, Stoic, layme, KaChal, Mikey","One Move","AfterLife, pantomem, Unknown, Ainkrad, nesfeer"
"7597320600","851540","15981","20 feb 2024 09:10","32:56","1976","44-28","44,28","Radiant","beastcoast","Lumpy, Gardick, Vitaly, MoOz, payk","ECHPO4MAK","ЧЕРЕП КАБАНА, Afoninje, Cooman, really raw, b4x4zZz"
"7597257428","851542","15981","20 feb 2024 08:14","55:55","3355","33-36","33,36","Radiant","Winter Bear","Jeezy, Stoic, layme, KaChal, Mikey","One Move","AfterLife, pantomem, Unknown, Ainkrad, nesfeer"
"7597255404","851540","15981","20 feb 2024 08:11","32:29","1949","23-31","23,31","Dire","beastcoast","Lumpy, Gardick, Vitaly, MoOz, payk","ECHPO4MAK","ЧЕРЕП КАБАНА, Afoninje, Cooman, really raw, b4x4zZz"
"7596583456","851350","15981","19 feb 2024 07:55","37:51","2271","14-23","14,23","Dire","Geek Fam","Skem, Mac, MGA ANIMALS, JingxD.LFT, Natsumi-","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS"
"7596486647","851350","15981","19 feb 2024 06:47","37:02","2222","29-8","29,8","Radiant","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS","Geek Fam","Skem, Mac, MGA ANIMALS, JingxD.LFT, Natsumi-"
"7596436759","851347","15981","19 feb 2024 06:17","48:23","2903","21-36","21,36","Dire","Thunder Awaken","Mjz, Lumière, Darkmago, Oscar, Genek","PSG.Quest","Dukalis, TA2000, No!ob, OmaR, Malik"
"7596368016","851350","15981","19 feb 2024 05:39","40:12","2412","30-9","30,9","Radiant","Geek Fam","Skem, Mac, MGA ANIMALS, JingxD.LFT, Natsumi-","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS"
"7596351279","851347","15981","19 feb 2024 05:30","23:14","1394","23-7","23,7","Radiant","PSG.Quest","Dukalis, TA2000, No!ob, OmaR, Malik","Thunder Awaken","Mjz, Lumière, Darkmago, Oscar, Genek"
"7596248122","851311","15981","19 feb 2024 04:31","23:20","1400","27-7","27,7","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","L1GA TEAM","хип-хоп маньяк, RAMZES666, OneJey, Re1bl, aik"
"7596062958","851308","15981","19 feb 2024 03:05","42:35","2555","30-17","30,17","Radiant","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","HYDRA","Retsu, kur0patbI4, JANTER, XSvamp1Re, Drakosha"
"7595921247","851311","15981","19 feb 2024 02:03","42:02","2522","23-25","23,25","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","L1GA TEAM","хип-хоп маньяк, RAMZES666, OneJey, Re1bl, aik"
"7595890034","851308","15981","19 feb 2024 01:52","45:22","2722","35-19","35,19","Radiant","HYDRA","Retsu, kur0patbI4, JANTER, XSvamp1Re, Drakosha","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7595761202","851288","15981","19 feb 2024 12:37","32:18","1938","15-38","15,38","Dire","Winter Bear","Jeezy, Stoic, layme, KaChal, Mikey","Entity","DM, Fishman, Yowe, Watson, suzuya"
"7595702996","851285","15981","19 feb 2024 12:03","27:55","1675","12-33","12,33","Dire","beastcoast","Lumpy, Gardick, Vitaly, MoOz, payk","Neon Esports","Castaway, JG, Chidori~ , Ken, Bombi"
"7595648874","851288","15981","19 feb 2024 11:24","36:41","2201","23-9","23,9","Radiant","Entity","DM, Fishman, Yowe, Watson, suzuya","Winter Bear","Jeezy, Stoic, layme, KaChal, Mikey"
"7595612013","851285","15981","19 feb 2024 10:55","35:08","2108","35-9","35,9","Radiant","Neon Esports","Castaway, JG, Chidori~ , Ken, Bombi","beastcoast","Lumpy, Gardick, Vitaly, MoOz, payk"
"7595539855","851274","15981","19 feb 2024 09:49","43:02","2582","25-23","25,23","Dire","One Move","AfterLife, pantomem, Unknown, Ainkrad, nesfeer","LGD Gaming","Y`, Pyw, Shade, niu, Shiro"
"7595512787","851271","15981","19 feb 2024 09:25","30:34","1834","29-14","29,14","Radiant","Invictus Gaming","XNova, JT-, Monet, NothingToSay, BoBoKa","ECHPO4MAK","ЧЕРЕП КАБАНА, Afoninje, Cooman, really raw, b4x4zZz"
"7595464805","851274","15981","19 feb 2024 08:43","32:56","1976","35-7","35,7","Radiant","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","One Move","AfterLife, pantomem, Unknown, Ainkrad, nesfeer"
"7595413154","851271","15981","19 feb 2024 08:14","23:59","1439","7-39","7,39","Dire","ECHPO4MAK","ЧЕРЕП КАБАНА, Afoninje, Cooman, really raw, b4x4zZz","Invictus Gaming","XNova, JT-, Monet, NothingToSay, BoBoKa"
"7590148929","850230","16169","16 feb 2024 05:08","37:21","2241","33-7","33,7","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7589977864","850230","16169","16 feb 2024 03:41","47:46","2866","32-28","32,28","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7589816730","850230","16169","16 feb 2024 02:21","42:44","2564","17-32","17,32","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7589618487","850199","16169","16 feb 2024 12:28","33:48","2028","17-6","17,6","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7589548856","850199","16169","16 feb 2024 11:37","20:15","1215","26-5","26,5","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7589398098","850199","16169","16 feb 2024 09:34","1:20:26","4826","15-37","15,37","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7588089287","849950","16169","15 feb 2024 03:18","39:32","2372","34-13","34,13","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7587977064","849950","16169","15 feb 2024 02:16","32:39","1959","30-14","30,14","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7587836668","849928","16169","15 feb 2024 12:51","28:57","1737","16-7","16,7","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7587738038","849928","16169","15 feb 2024 11:35","42:48","2568","30-22","30,22","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7587649785","849928","16169","15 feb 2024 10:16","49:37","2977","46-18","46,18","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7586714779","849818","16169","14 feb 2024 05:35","46:23","2783","31-16","31,16","Radiant","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7586292999","849789","16169","14 feb 2024 01:20","50:07","3007","37-20","37,20","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7586185405","849789","16169","14 feb 2024 11:59","41:54","2514","38-24","38,24","Radiant","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7586122539","849789","16169","14 feb 2024 11:01","26:29","1589","19-7","19,7","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7584949899","849574","16169","13 feb 2024 04:36","31:27","1887","19-30","19,30","Dire","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7584824899","849574","16169","13 feb 2024 03:28","38:35","2315","4-31","4,31","Dire","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7584695605","849574","16169","13 feb 2024 02:17","36:34","2194","26-14","26,14","Radiant","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7584496829","849552","16169","13 feb 2024 11:59","1:13:28","4408","17-38","17,38","Dire","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7584435027","849552","16169","13 feb 2024 11:00","27:52","1672","34-7","34,7","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7583159833","849365","16169","12 feb 2024 03:10","36:57","2217","22-16","22,16","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7583012200","849365","16169","12 feb 2024 01:40","56:25","3385","17-34","17,34","Dire","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7582895967","849346","16169","12 feb 2024 12:13","31:09","1869","29-7","29,7","Radiant","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro","LGD Gaming","Y`, Pyw, Shade, niu, Shiro"
"7582831124","849346","16169","12 feb 2024 11:01","31:17","1877","12-31","12,31","Dire","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7581771321","849108","16169","11 feb 2024 06:13","44:40","2680","22-47","22,47","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7581657607","849108","16169","11 feb 2024 04:58","35:55","2155","16-28","16,28","Dire","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7581545844","849108","16169","11 feb 2024 04:03","24:35","1475","21-4","21,4","Radiant","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7581302548","849033","16169","11 feb 2024 02:03","56:08","3368","31-17","31,17","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7581155723","849033","16169","11 feb 2024 12:40","50:46","3046","10-32","10,32","Dire","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7581026056","848990","16169","11 feb 2024 11:09","34:55","2095","14-30","14,30","Dire","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7580940704","848990","16169","11 feb 2024 10:02","33:19","1999","23-9","23,9","Radiant","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7580832960","848965","16169","11 feb 2024 08:34","32:02","1922","24-6","24,6","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","LGD Gaming","Y`, Pyw, Shade, niu, Shiro"
"7580759098","848965","16169","11 feb 2024 07:21","43:03","2583","14-22","14,22","Dire","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7576140726","848142","16169","08 feb 2024 05:23","34:51","2091","17-28","17,28","Dire","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7576137256","848134","16169","08 feb 2024 05:23","40:03","2403","27-25","27,25","Dire","OG","Ceb, bzm, Yuragi, Wisper, Ari","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7575989786","848142","16169","08 feb 2024 04:05","48:47","2927","32-35","32,35","Radiant","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7575939183","848134","16169","08 feb 2024 03:40","1:11:38","4298","26-41","26,41","Dire","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro","OG","Ceb, bzm, Yuragi, Wisper, Ari"
"7575788217","848114","16169","08 feb 2024 02:21","54:02","3242","18-33","18,33","Dire","Aurora.1xBet","Jabz, Oli, Armel, Q, 23savage","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7575775435","848113","16169","08 feb 2024 02:15","40:27","2427","26-31","26,31","Radiant","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7575678270","848114","16169","08 feb 2024 01:14","35:44","2144","20-14","20,14","Radiant","Aurora.1xBet","Jabz, Oli, Armel, Q, 23savage","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7575671228","848113","16169","08 feb 2024 01:06","38:22","2302","18-27","18,27","Dire","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7575553506","848088","16169","08 feb 2024 11:40","40:10","2410","22-40","22,40","Dire","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Virtus.pro","Fng, squad1x, Sayuw, Kiritych~, Noticed"
"7575532318","848087","16169","08 feb 2024 11:30","26:21","1581","42-10","42,10","Radiant","nouns","Leslão, Fly, Stormstormer, Gunnar, Yuma","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7575446802","848088","16169","08 feb 2024 10:04","37:42","2262","29-19","29,19","Radiant","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Virtus.pro","Fng, squad1x, Sayuw, Kiritych~, Noticed"
"7575428460","848087","16169","08 feb 2024 10:00","35:16","2116","34-17","34,17","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","nouns","Leslão, Fly, Stormstormer, Gunnar, Yuma"
"7574122987","847855","16169","07 feb 2024 05:03","34:24","2064","11-33","11,33","Dire","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7574105947","847856","16169","07 feb 2024 05:00","32:48","1968","19-12","19,12","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Aurora.1xBet","Jabz, Oli, Armel, Q, 23savage"
"7573980068","847856","16169","07 feb 2024 03:41","46:50","2810","34-8","34,8","Radiant","Aurora.1xBet","Jabz, Oli, Armel, Q, 23savage","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7573960667","847855","16169","07 feb 2024 03:38","55:00","3300","35-24","35,24","Radiant","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7573812887","847830","16169","07 feb 2024 02:16","35:59","2159","32-6","32,6","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Virtus.pro","Fng, squad1x, Sayuw, Kiritych~, Noticed"
"7573798983","847831","16169","07 feb 2024 02:03","44:42","2682","29-21","29,21","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","OG","Ceb, bzm, Yuragi, Wisper, Ari"
"7573683309","847831","16169","07 feb 2024 12:55","37:55","2275","19-30","19,30","Dire","OG","Ceb, bzm, Yuragi, Wisper, Ari","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7573655445","847830","16169","07 feb 2024 12:38","1:07:33","4053","36-18","36,18","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Virtus.pro","Fng, squad1x, Sayuw, Kiritych~, Noticed"
"7573562326","847820","16169","07 feb 2024 11:17","36:16","2176","27-17","27,17","Radiant","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","LGD Gaming","Y`, Pyw, Shade, niu, Shiro"
"7573544108","847819","16169","07 feb 2024 11:12","53:01","3181","23-34","23,34","Dire","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","nouns","Leslão, Fly, Stormstormer, Gunnar, Yuma"
"7573487551","847820","16169","07 feb 2024 10:11","36:07","2167","27-18","27,18","Radiant","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7573474657","847819","16169","07 feb 2024 10:05","35:15","2115","28-5","28,5","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","nouns","Leslão, Fly, Stormstormer, Gunnar, Yuma"
"7572454389","847585","16169","06 feb 2024 05:02","31:06","1866","31-14","31,14","Radiant","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Virtus.pro","Fng, squad1x, Sayuw, Kiritych~, Noticed"
"7572412079","847589","16169","06 feb 2024 04:38","39:58","2398","11-30","11,30","Dire","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7572313952","847589","16169","06 feb 2024 03:40","25:46","1546","15-9","15,9","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7572299279","847585","16169","06 feb 2024 03:30","1:01:37","3697","32-35","32,35","Dire","Virtus.pro","Fng, squad1x, Sayuw, Kiritych~, Noticed","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7572135464","847561","16169","06 feb 2024 02:07","39:09","2349","14-30","14,30","Dire","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7572121585","847563","16169","06 feb 2024 01:56","41:00","2460","17-29","17,29","Dire","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7572019675","847563","16169","06 feb 2024 12:44","37:24","2244","34-6","34,6","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7571996694","847561","16169","06 feb 2024 12:16","1:17:49","4669","43-31","43,31","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7571918290","847550","16169","06 feb 2024 11:02","27:04","1624","31-6","31,6","Radiant","OG","Ceb, bzm, Yuragi, Wisper, Ari","nouns","Leslão, Fly, Stormstormer, Gunnar, Yuma"
"7571917477","847551","16169","06 feb 2024 11:05","42:21","2541","27-10","27,10","Radiant","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","Aurora.1xBet","Jabz, Oli, Armel, Q, 23savage"
"7571860878","847551","16169","06 feb 2024 10:01","33:28","2008","26-5","26,5","Radiant","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","Aurora.1xBet","Jabz, Oli, Armel, Q, 23savage"
"7571857746","847550","16169","06 feb 2024 10:01","34:08","2048","34-12","34,12","Radiant","OG","Ceb, bzm, Yuragi, Wisper, Ari","nouns","Leslão, Fly, Stormstormer, Gunnar, Yuma"
"7570938571","847370","16169","05 feb 2024 04:48","32:46","1966","10-25","10,25","Dire","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7570883827","847374","16169","05 feb 2024 04:19","30:24","1824","27-12","27,12","Radiant","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7570765457","847374","16169","05 feb 2024 02:58","45:43","2743","14-38","14,38","Dire","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7570740708","847370","16169","05 feb 2024 02:52","45:26","2726","21-28","21,28","Dire","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha"
"7570633219","847354","16169","05 feb 2024 01:36","34:59","2099","28-12","28,12","Radiant","Azure Ray","Fy, Ori, Faith bian, Yftx, lou","nouns","Leslão, Fly, Stormstormer, Gunnar, Yuma"
"7570622406","847352","16169","05 feb 2024 01:32","33:08","1988","10-31","10,31","Dire","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","Virtus.pro","Fng, squad1x, Sayuw, Kiritych~, Noticed"
"7570551183","847354","16169","05 feb 2024 12:33","30:19","1819","24-7","24,7","Radiant","nouns","Leslão, Fly, Stormstormer, Gunnar, Yuma","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7570540795","847352","16169","05 feb 2024 12:29","34:39","2079","35-8","35,8","Radiant","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","Virtus.pro","Fng, squad1x, Sayuw, Kiritych~, Noticed"
"7570457795","847344","16169","05 feb 2024 11:10","33:53","2033","19-31","19,31","Dire","OG","Ceb, bzm, Yuragi, Wisper, Ari","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk"
"7570447550","847343","16169","05 feb 2024 10:57","34:15","2055","22-29","22,29","Dire","Aurora.1xBet","Jabz, Oli, Armel, Q, 23savage","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7570412278","847344","16169","05 feb 2024 10:08","30:11","1811","33-11","33,11","Radiant","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","OG","Ceb, bzm, Yuragi, Wisper, Ari"
"7570395410","847343","16169","05 feb 2024 10:01","25:51","1551","15-4","15,4","Radiant","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C","Aurora.1xBet","Jabz, Oli, Armel, Q, 23savage"
"7569466736","847038","16169","04 feb 2024 04:56","48:09","2889","14-42","14,42","Dire","nouns","Leslão, Fly, Stormstormer, Gunnar, Yuma","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7569440021","847037","16169","04 feb 2024 04:49","33:19","1999","35-6","35,6","Radiant","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne","LGD Gaming","Y`, Pyw, Shade, niu, Shiro"
"7569316229","847038","16169","04 feb 2024 03:43","42:03","2523","21-35","21,35","Dire","nouns","Leslão, Fly, Stormstormer, Gunnar, Yuma","Team Spirit","Larl, Miposhka, Mira, Collapse, Yatoro"
"7569309068","847037","16169","04 feb 2024 03:39","38:55","2335","40-12","40,12","Radiant","LGD Gaming","Y`, Pyw, Shade, niu, Shiro","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7569161648","846976","16169","04 feb 2024 02:24","33:50","2030","14-36","14,36","Dire","OG","Ceb, bzm, Yuragi, Wisper, Ari","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7569140875","846967","16169","04 feb 2024 02:17","32:18","1938","7-28","7,28","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7569042159","846976","16169","04 feb 2024 01:16","42:44","2564","22-32","22,32","Dire","OG","Ceb, bzm, Yuragi, Wisper, Ari","Azure Ray","Fy, Ori, Faith bian, Yftx, lou"
"7569027430","846967","16169","04 feb 2024 01:13","28:43","1723","10-19","10,19","Dire","Team Liquid","INSaNiA, Boxi, 33, MiCKe, Nisha","Gaimin Gladiators","tOfu, Seleri, Ace, DyrachYO, CC&C"
"7568911234","846924","16169","04 feb 2024 11:43","37:11","2231","29-4","29,4","Radiant","Aurora.1xBet","Jabz, Oli, Armel, Q, 23savage","Virtus.pro","Fng, squad1x, Sayuw, Kiritych~, Noticed"
"7568895441","846915","16169","04 feb 2024 11:43","37:44","2264","11-26","11,26","Dire","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7568811834","846924","16169","04 feb 2024 10:21","44:04","2644","19-24","19,24","Dire","Aurora.1xBet","Jabz, Oli, Armel, Q, 23savage","Virtus.pro","Fng, squad1x, Sayuw, Kiritych~, Noticed"
"7568781105","846915","16169","04 feb 2024 10:27","42:18","2538","20-25","20,25","Dire","BetBoom Team","Nightfall, MieRo', Save-, TORONTOTOKYO, Gpk","Xtreme Gaming","Xxs, Xm, Dy, XinQ, Ame"
"7562276694","845743","16140","31 jan 2024 02:45","35:21","2121","12-21","12,21","Dire","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7562239303","845743","16140","31 jan 2024 01:34","39:35","2375","25-11","25,11","Radiant","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS"
"7562211182","845743","16140","31 jan 2024 12:39","40:40","2440","30-16","30,16","Radiant","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS"
"7562154279","845719","16140","30 jan 2024 11:05","42:02","2522","37-25","37,25","Radiant","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7562099741","845719","16140","30 jan 2024 10:00","38:15","2295","42-10","42,10","Radiant","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS","Heroic","KJ, 4nalog, Davai Lama, Scofield, K1"
"7561979836","845640","16140","30 jan 2024 08:10","47:21","2841","37-16","37,16","Radiant","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS","beastcoast","Lumpy, Gardick, Vitaly, MoOz, payk"
"7561953481","845617","16140","30 jan 2024 07:49","40:14","2414","31-24","31,24","Radiant","Tundra Esports","MinD ContRoL, Topson, Whitemon, 9Class, Pure","OG","Ceb, bzm, Yuragi, Wisper, Ari"
"7561915336","845640","16140","30 jan 2024 07:19","24:15","1455","7-21","7,21","Dire","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS","beastcoast","Lumpy, Gardick, Vitaly, MoOz, payk"
"7561854238","845598","16140","30 jan 2024 06:36","38:11","2291","11-40","11,40","Dire","PSG.Quest","TA2000, No!ob, OmaR, Malik, Kaori","Team Falcons","Sneyking, Cr1t-, skiter, ATF, Malr1ne"
"7561841307","845617","16140","30 jan 2024 06:24","54:24","3264","29-34","29,34","Dire","Tundra Esports","MinD ContRoL, Topson, Whitemon, 9Class, Pure","OG","Ceb, bzm, Yuragi, Wisper, Ari"
